,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
2081,0000010672,3,EXCHANGE BK,THE EXCHANGE BANK,47
2082,0000010677,3,JONESTOWN B&TC,JONESTOWN BANK & TRUST CO,340
2083,0000010678,3,MUNCY B&TC,THE MUNCY BANK & TRUST COMPANY,364
2084,0000010685,3,MIFFLINBURG B&TC,MIFFLINBURG BANK & TRUST COMPA,229
2085,0000010688,3,SCOTTDALE B&TC,SCOTTDALE BANK & TRUST COMPANY,93
2086,0000010693,3,FIRST BK OF TN,FIRST BANK OF TENNESSEE,247
2087,0000010730,3,PEOPLES BK,THE PEOPLES BANK,69
2088,0000010734,3,PIONEER BK,PIONEER BANK,103
2089,0000010741,3,INDEPENDENCE ST BK,INDEPENDENCE STATE BANK,58
2090,0000010781,3,SCOTT VALLEY BK,SCOTT VALLEY BANK,8
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
2091,0000010799,3,FIRST ST BK CAMPBELL HL,FIRST ST BK OF CAMPBELL HILL,148
2092,0000010802,3,FARMERS ST BK DANFORTH,FARMERS STATE BANK OF DANFORTH,67
2093,0000010825,3,STATE BK OF SPEER,STATE BANK OF SPEER,112
2094,0000010828,3,BANK OF CARBONDALE,THE BANK OF CARBONDALE,166
2095,0000010829,3,PETEFISH SKILES & CO,"PETEFISH, SKILES & CO.",207
2096,0000010853,3,WEST CENTRAL BK,WEST CENTRAL BANK,206
2097,0000010855,3,STATE BK BEMENT,STATE BANK OF BEMENT,22
2098,0000010856,3,BRIMFIELD BK,BRIMFIELD BANK,107
2099,0000010860,3,MURPHY-WALL ST B&TC,MURPHY-WALL STATE BANK & TRUST,150
2100,0000010879,3,FIRST FARMERS ST BK,FIRST FARMERS STATE BANK,40
2101,0000010886,3,LEGENCE BK,LEGENCE BANK,411
2102,0000010887,3,FIRST COUNTY BK,FIRST COUNTY BANK,849
2103,0000010906,3,BALDWIN ST BK,BALDWIN STATE BANK,26
2104,0000010916,3,STANLEY BK,STANLEY BANK,6
2105,0000010936,3,SIGNATURE BK,SIGNATURE BANK,217
2106,0000010956,3,NORTHVIEW BK,NORTHVIEW BANK,489
2107,0000010957,3,CITIZENS ST BK OF HAYFIELD,CITIZENS STATE BANK OF HAYFIEL,49
2108,0000010958,3,UNITED PRAIRIE BK,UNITED PRAIRIE BANK,230
2109,0000010971,3,PRIME SECURITY BK,PRIME SECURITY BANK,30
2110,0000010973,3,ALLIANCE BK,ALLIANCE BANK,281
2111,0000010980,3,EITZEN ST BK,EITZEN STATE BANK,45
2112,0000010987,3,CAMBRIDGE ST BK,CAMBRIDGE STATE BANK,18
2113,0000010989,3,ANNANDALE ST BK,ANNANDALE STATE BANK,67
2114,0000010993,3,BONANZA VALLEY ST BK,BONANZA VALLEY STATE BANK,57
2115,0000011003,3,FARMERS ST BK,"FARMERS STATE BANK, S/B",52
2116,0000011085,3,MILTON BKG CO,THE MILTON BANKING COMPANY,191
2117,0000011112,3,SOMERSET TC,SOMERSET TRUST COMPANY,753
2118,0000011116,3,CLEARFIELD B&TC,CLEARFIELD BANK & TRUST COMPAN,624
2119,0000011124,3,S&T BK,S&T BANK,2105
2120,0000011133,3,FARMERS ST BK OF CANTON,FARMERS STATE BANK OF CANTON,31
2121,0000011151,3,FIRST ST BK CENTRAL TX,FIRST STATE BANK CENTRAL TEXAS,223
2122,0000011159,3,TEXAS CHAMPION BK,TEXAS CHAMPION BANK,46
2123,0000011207,3,BANK OF FAIRFIELD,BANK OF FAIRFIELD,25
2124,0000011225,3,FIRST CMNTY BK,FIRST COMMUNITY BANK,64
2125,0000011232,3,BANK OF MILTON,BANK OF MILTON,101
2126,0000011236,3,HORICON BK,HORICON BANK,514
2127,0000011256,3,PINNACLE BK,PINNACLE BANK,11
2128,0000011286,3,FARMERS & MRCH BK,FARMERS & MERCHANTS BANK,154
2129,0000011299,3,FARMERS ST BK,FARMERS STATE BANK OF ALTO PAS,238
2130,0000011306,3,FNBC B&T,FNBC B&T,22
2131,0000011307,3,FARMERS ST BK,FARMERS STATE BANK,190
2132,0000011310,3,BANK OF HERRIN,BANK OF HERRIN,228
2133,0000011329,3,JOY ST BK,JOY STATE BANK,40
2134,0000011347,3,GRINNELL ST BK,GRINNELL STATE BANK,42
2135,0000011355,3,BEDFORD L&D BK,BEDFORD LOAN & DEPOSIT BANK,91
2136,0000011406,3,STATE BK,THE STATE BANK,655
2137,0000011407,3,HASTINGS CITY BK,HASTINGS CITY BANK,259
2138,0000011409,3,STATE BK OF HAWLEY,VALLEY PREMIER BANK,32
2139,0000011411,3,RUSHFORD ST BK,RUSHFORD STATE BANK,36
2140,0000011415,3,HARVEST BK,HARVEST BANK,56
2141,0000011423,3,SYCAMORE BK,SYCAMORE BANK,315
2142,0000011431,3,BANK OF YAZOO CITY,BANK OF YAZOO CITY,233
2143,0000011432,3,CITIZENS BK,CITIZENS BANK,259
2144,0000011438,3,COMMUNITY BK OF N MS,COMMUNITY BANK NORTH MS,567
2145,0000011444,3,COMMUNITY BK ELLISVILLE MISSIS,"COMMUNITY BANK, ELLISVILLE MS",891
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
2146,0000011446,3,MERCHANTS & FARMERS BK,MERCHANTS & FARMERS BANK,63
2147,0000011448,3,CENTURY BK,CENTURY BANK,201
2148,0000011459,3,MID AMER BK,MID AMERICA BANK,298
2149,0000011462,3,INDEPENDENT FARMERS BK,INDEPENDENT FARMERS BANK,41
2150,0000011466,3,HOMEPRIDE BK,HOMEPRIDE BANK,235
2151,0000011482,3,HOMESTEAD BK,HOMESTEAD BANK,66
2152,0000011492,3,INTERNATIONAL BK,INTERNATIONAL BANK,111
2153,0000011507,3,FIDELITY BK,THE FIDELITY BANK,59
2154,0000011519,3,SECURITY FIRST BK OF ND,SECURITY FIRST BANK OF ND,189
2155,0000011539,3,ENTERPRISE BK OF SC,ENTERPRISE BANK OF SC,43
2156,0000011552,3,SECURITY ST BK,SECURITY STATE BANK,35
2157,0000011557,3,FIRST ST BK,FIRST STATE BANK OF BURNET,50
2158,0000011569,3,ALLIANCE BK,ALLIANCE BANK,317
2159,0000011578,3,BURKE & HERBERT B&TC,BURKE & HERBERT BK &TR CO,419
2160,0000011580,3,BANK OF SOUTHSIDE VA,THE BANK OF SOUTHSIDE VIRGINIA,125
2161,0000011582,3,LEE B&TC,LEE BANK & TRUST COMPANY,129
2162,0000011601,3,LAONA ST BK,LAONA STATE BANK,163
2163,0000011603,3,BANK OF POYNETTE,BANK OF POYNETTE,73
2164,0000011608,3,BLC CMNTY BK,BLC COMMUNITY BANK,97
2165,0000011623,3,GREENWOODS ST BK,GREENWOODS STATE BANK,183
2166,0000011634,3,FIRST ST BK,FIRST STATE BANK,42
2167,0000011666,3,DL EVANS BK,D. L. EVANS BANK,607
2168,0000011667,3,VERMILION VALLEY BK,VERMILION VALLEY BANK,43
2169,0000011669,3,FIRST ST BK FORREST,FIRST STATE BANK OF FORREST,213
2170,0000011670,3,CENTRAL BK IL,CENTRAL BANK ILLINOIS,361
2171,0000011671,3,STATE BK HERSCHER,STATE BANK OF HERSCHER,22
2172,0000011674,3,WARREN-BOYNTON ST BK,WARREN BOYNTON STATE BANK,89
2173,0000011694,3,AUSTIN BK CHICAGO,ABC BANK,198
2174,0000011699,3,GOODFIELD ST BK,GOODFIELD STATE BANK,217
2175,0000011706,3,1ST CMNTY BK,1ST COMMUNITY BANK,60
2176,0000011711,3,BANK OF RANTOUL,BANK OF RANTOUL,35
2177,0000011729,3,CIBM BK,CIBM BANK,222
2178,0000011734,3,FLANAGAN ST BK,FLANAGAN STATE BANK,1396
2179,0000011739,3,BANKORION,BANKORION,153
2180,0000011750,3,BANK OF KAMPSVILLE,BANK OF KAMPSVILLE,66
2181,0000011759,3,CITIZENS ST BK,CITIZENS STATE BANK,36
2182,0000011771,3,CARROLL CTY ST BK,CARROLL COUNTY STATE BANK,183
2183,0000011772,3,CENTRAL B&TC,CENTRAL BANK AND TRUST CO.,251
2184,0000011782,3,BANK OF ABBEVILLE & TC,BANK OF ABBEVILLE & TRUST COMP,183
2185,0000011788,3,BANK OF SUNSET & TC,BANK OF SUNSET AND TRUST CO,55
2186,0000011807,3,UNITED BK MI,UNITED BANK OF MICHIGAN,71
2187,0000011817,3,RICHTON B&TC,RICHTON BANK & TRUST COMPANY,84
2188,0000011821,3,LITTLE HORN ST BK,LITTLE HORN STATE BANK,36
2189,0000011868,3,FIDELITY DEPOSIT & DISCOUNT BK,THE FIDELITY DEPOSIT & DISCOUN,694
2190,0000011886,3,UNION ST BK,UNION STATE BANK,97
2191,0000011895,3,MERIDIAN BK TX,MERIDIAN BANK TEXAS,91
2192,0000011903,3,TEXAS HERITAGE BK,TEXAS HERITAGE BANK,36
2193,0000011916,3,BUCKHOLTS ST BK,BUCKHOLTS STATE BANK,17
2194,0000011935,3,FIRST TX BK,FIRST TEXAS BANK,70
2195,0000011952,3,POCA VALLEY BK,THE POCA VALLEY BANK,406
2196,0000011953,3,GRANT CTY BK,THE GRANT COUNTY BANK,190
2197,0000011971,3,BAR HARBOR BK & TR CO,BAR HARBOR BANK & TRUST,516
2198,0000012010,3,PROVIDENT BK,THE PROVIDENT BANK,2034
2199,0000012013,3,UNION CTY SVGS BK,UNION COUNTY SAVINGS BANK,41
2200,0000012017,3,RSI BK,RSI BANK,264
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
2201,0000012079,3,CITIZENS CMNTY BK,DONA T CROFT,277
2202,0000012082,3,SOUTH SIDE T&SB PEORIA,SOUTH SIDE T&SVGS BK OF PEORIA,426
2203,0000012107,3,FARMERS ST BK,FARMERS STATE BANK,26
2204,0000012113,3,GERMANTOWN T&SB,GERMANTOWN TRUST & SAVINGS BNK,121
2205,0000012135,3,LYNDON ST BK,LYNDON STATE BANK,62
2206,0000012163,3,FARMERS BK,FARMERS BANK OF MILTON,182
2207,0000012165,3,CITIZENS DEPOSIT B&TC,CITIZENS DEPOSIT B AND T,339
2208,0000012166,3,WEST POINT BK,"WEST POINT BANK, UPTON",294
2209,0000012181,3,MONROE BK & TR,MONROE BANK AND TRUST,596
2210,0000012203,3,MERCHANTS & MARINE BK,MERCHANTS & MARINE BANK,474
2211,0000012204,3,CITIZENS BK,THE CITIZENS BANK,514
2212,0000012219,3,FIRST ST BK OF ST CHARLES MO,FIRST STATE BANK OF ST CHARLES,3997
2213,0000012230,3,PEOPLES BK,PEOPLES BANK,161
2214,0000012236,3,BANK OF ST ELIZABETH,BANK OF ST. ELIZABETH,209
2215,0000012266,3,MECHANICS & FARMERS BK,MECHANICS AND FARMERS BANK,6
2216,0000012267,3,HIGH POINT B&TC,HIGH POINT BANK & TRUST CO.,181
2217,0000012285,3,STOCKMANS BANK,STOCKMANS BANK,72
2218,0000012298,3,COWBOY BK TX,THE COWBOY BANK OF TEXAS,81
2219,0000012299,3,LONE STAR BK SSB,"LONE STAR BANK, S.S.B.",122
2220,0000012303,3,CITIZENS ST BK,CITIZENS STATE BANK,83
2221,0000012308,3,JUSTIN ST BK,JUSTIN STATE BANK,90
2222,0000012322,3,CHIPPEWA VALLEY BK,CHIPPEWA VALLEY BANK,322
2223,0000012331,3,STATE BK CHILTON,STATE BANK OF CHILTON,53
2224,0000012383,3,CARROLLTON BK,CARROLLTON BANK,619
2225,0000012384,3,JERSEY ST BK,JERSEY STATE BANK,107
2226,0000012386,3,STATE BK TOULON,STATE BANK OF TOULON,49
2227,0000012387,3,COMMUNITY BK,COMMUNITY BANK,64
2228,0000012388,3,WILLIAMSVILLE ST B&TR,WILLIAMSVILLE ST. BANK & TRUST,93
2229,0000012396,3,STATE BK OF LINCOLN,STATE BANK OF LINCOLN,1233
2230,0000012406,3,GLENVIEW ST BK,GLENVIEW STATE BANK,126
2231,0000012422,3,SECURITY ST BK,SECURITY STATE BANK,27
2232,0000012426,3,COMMUNITY FIRST BK,COMMUNITY FIRST BANK,25
2233,0000012437,3,RENASANT BK,RENASANT BANK,5937
2234,0000012444,3,STATE BK OF COLD SPRING,STATE BANK OF COLD SPRING,15
2235,0000012484,3,FIRST OKLAHOMA BK,FIRST OKLAHOMA BANK,147
2236,0000012493,3,PREMIER BK,PREMIER BANK,163
2237,0000012506,3,INDUSTRY ST BK,INDUSTRY STATE BANK,68
2238,0000012512,3,COMMUNITY FIRST BK,COMMUNITY FIRST BANK,105
2239,0000012513,3,HERITAGE BK,HERITAGE BANK,75
2240,0000012514,3,IXONIA BK,IXONIA BANK,117
2241,0000012515,3,SECURANT B&TR,SECURANT BANK & TRUST,53
2242,0000012517,3,FIRST BK FNCL CENTRE,FIRST BANK FINANCIAL CENTRE,785
2243,0000012518,3,COMMERCIAL BK,COMMERCIAL BANK,43
2244,0000012549,3,BANK OF CALHOUN CTY,BANK OF CALHOUN COUNTY,60
2245,0000012554,3,HERITAGE BK CENTRAL IL,HERITAGE BANK OF CENTRAL IL,304
2246,0000012594,3,PUEBLO B&TC,THE PUEBLO B&TC,44
2247,0000012610,3,SAINT MARTIN B&TC,ST MARTIN BANK & TRUST COMPANY,454
2248,0000012611,3,EVANGELINE B&TC,THE EVANGELINE BANK & TRUST CO,681
2249,0000012616,3,LEGENDS BK,LEGENDS BANK,216
2250,0000012617,3,HERITAGE ST BK,HERITAGE STATE BANK,156
2251,0000012627,3,BANK OF WA,BANK OF WASHINGTON,262
2252,0000012661,3,GREENLEAF WAYSIDE BK,GREENLEAF WAYSIDE BANK,93
2253,0000012699,3,LEGACY BK,LEGACY BANK,46
2254,0000012706,3,STATE BK OF WATERLOO,STATE BANK OF WATERLOO,155
2255,0000012716,3,WALCOTT T&SB,WALCOTT TRUST AND SAVINGS BANK,104
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
2256,0000012717,3,BRIDGE CMNTY BK,BRIDGE COMMUNITY BANK,71
2257,0000012761,3,F&M BK,F&M BANK,203
2258,0000012769,3,FIRST UNITED BK,FIRST UNITED BANK,466
2259,0000012773,3,BANK OF AMER FORK,BANK OF AMERICAN FORK,1275
2260,0000012781,3,HOMETOWN BK,HOMETOWN BANK,107
2261,0000012828,3,FARMERS BK FRANKFORT IN,THE FARMERS BANK,392
2262,0000012854,3,CENTIER BK,CENTIER BANK,4155
2263,0000012855,3,FARMERS ST BK,FARMERS STATE BANK,642
2264,0000012857,3,DENVER SVG BK,DENVER SAVINGS BANK,118
2265,0000012874,3,KATAHDIN TC,KATAHDIN TRUST COMPANY,360
2266,0000012885,3,PEOPLES BK,THE PEOPLES BANK,37
2267,0000012893,3,FIRST ST BK DECATUR,FIRST STATE BANK,57
2268,0000012921,3,STATE BK OF NEW PRAGUE,STATE BANK OF NEW PRAGUE,61
2269,0000012936,3,STEUBEN TC,STEUBEN TRUST COMPANY,186
2270,0000012956,3,BANK OF RICHMONDVILLE,BANK OF RICHMONDVILLE,84
2271,0000012959,3,CATTARAUGUS CTY BK,CATTARAUGUS COUNTY BANK,78
2272,0000012969,3,UNION BK CO,THE UNION BANK COMPANY,404
2273,0000012985,3,ELDERTON ST BK,ELDERTON STATE BANK,147
2274,0000013000,3,ENNIS ST BK,ENNIS STATE BANK,62
2275,0000013006,3,PECOS CTY ST BK,"PECOS COUNTY STATE BANK, THE",90
2276,0000013011,3,FIRST & CITIZENS BK,FIRST AND CITIZENS BANK,172
2277,0000013017,3,BANK OF MT HOPE INC,BANK OF MOUNT HOPE INC,144
2278,0000013020,3,FIRST EXCH BK,FIRST EXCHANGE BANK,196
2279,0000013022,3,DAIRYLAND ST BK,DAIRYLAND STATE BANK,150
2280,0000013023,3,WISCONSIN B&TC,WISCONSIN BANK & TRUST,272
2281,0000013025,3,FARMERS SVG BK,FARMERS SAVINGS BANK,214
2282,0000013029,3,MITCHELL BK,MITCHELL BANK,17
2283,0000013030,3,PIGEON FALLS ST BK,PIGEON FALLS STATE BANK,50
2284,0000013054,3,PARK BK,PARK BANK,150
2285,0000013055,3,CITIZENS BK,CITIZENS BANK,517
2286,0000013063,3,KENNEBUNK SVG BK,KENNEBUNK SAVINGS BANK,522
2287,0000013083,3,FIRST WESTERN BK,FIRST WESTERN BANK,217
2288,0000013107,3,CITIZENS ST BK NEW CASTLE,CITIZENS STATE BANK OF NEW CAS,372
2289,0000013109,3,JACKSON COUNTY BK,JACKSON COUNTY BANK,359
2290,0000013112,3,OWEN CTY ST BK,OWEN COUNTY STATE BANK,203
2291,0000013113,3,PEOPLES T&SB,PEOPLES TRUST & SAVINGS BANK,102
2292,0000013157,3,KANZA BK,KANZA BANK,164
2293,0000013177,3,UNITED B&T,UNITED BANK AND TRUST,497
2294,0000013198,3,CORNERSTONE BK,CORNERSTONE BANK,760
2295,0000013202,3,NORTHLAND FNCL,NORTHLAND FINANCIAL,66
2296,0000013216,3,SAVINGS BK,THE SAVINGS BANK,199
2297,0000013232,3,SECURITY ST BK,SECURITY STATE BANK,65
2298,0000013240,3,DENMARK ST BK,DENMARK STATE BANK,160
2299,0000013242,3,FARMERS & MRCH ST BK,FARMERS & MERCHANTS STATE BANK,153
2300,0000013264,3,BANK OF LUXEMBURG,BANK OF LUXEMBURG,313
2301,0000013290,3,BANK OF AKRON,BANK OF AKRON,126
2302,0000013292,3,BANK OF CASTILE,THE BANK OF CASTILE,369
2303,0000013303,3,BANK OF ENGLAND,BANK OF ENGLAND,12325
2304,0000013305,3,NEW WASHINGTON ST BK,THE NEW WASHINGTON STATE BANK,256
2305,0000013397,3,BANK OF UTICA,BANK OF UTICA,13
2306,0000013408,3,SECURITY BK,SECURITY BANK,76
2307,0000013421,3,UNION B&TC,UNION BANK AND TRUST COMPANY,2090
2308,0000013425,3,SCBT,SOUTH SOUTH BANK,8862
2309,0000013454,3,ROYAL BK,ROYAL BANK,389
2310,0000013565,3,BANK OF SUN PRAIRIE,BANK OF SUN PRAIRIE,152
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
2311,0000013600,3,POINTWEST BK,POINTWEST BANK,34
2312,0000013622,3,FIRST ST BK,FIRST STATE BANK,253
2313,0000013625,3,FARMERS & STOCKMENS BK,FARMERS & STOCKMENS BANK,461
2314,0000013652,3,PINE COUNTRY BK,PINE COUNTRY BANK,25
2315,0000013716,3,MIDDLEFIELD BKG CO,THE MIDDLEFIELD BANKING COMPAN,434
2316,0000013753,3,BLUE GRASS SVG BK,BLUE GRASS SAVINGS BANK,76
2317,0000013774,3,BENTON CTY ST BK,BENTON COUNTY STATE BANK,3
2318,0000013788,3,CONCORDIA BK,CONCORDIA BANK,33
2319,0000013801,3,FARMERS & MRCH BK,FARMERS AND MERCHANTS BANK,61
2320,0000013843,3,KENTLAND BK,KENTLAND BANK,123
2321,0000013876,3,CNB BK,CNB BANK,1447
2322,0000013879,3,PEOPLES BK A CODORUS VALLEY CO,"PEOPLESBANK, A CODORUS VALLEY",412
2323,0000013897,3,FARMERS ST BK,FARMERS STATE BANK,424
2324,0000013915,3,PLEASANT HILL BK,THE PLEASANT HILL BANK,20
2325,0000013951,3,COMMUNITY BK,COMMUNITY BANK OF LOUISIANA,145
2326,0000013955,3,MCKENZIE BKG CO,MCKENZIE BANKING COMPANY,97
2327,0000014017,3,MIDDLETOWN VALLEY BK,MIDDLETOWN VALLEY BANK,67
2328,0000014025,3,WELLS BK,WELLS BANK OF PLATTE CITY,83
2329,0000014028,3,FIRST GUARANTY BK,FIRST GUARANTY BANK,335
2330,0000014029,3,FIRST LIBERTY BK,FIRST LIBERTY BANK,60
2331,0000014056,3,FARMERS & MRCHS BK OF ST CLAIR,FARMERS & MRCHS BK OF ST CLAIR,183
2332,0000014065,3,PINNACLE BK,PINNACLE BANK,174
2333,0000014078,3,BLACKHAWK BK,BLACKHAWK BANK,951
2334,0000014113,3,PEOPLES ST BK,THE PEOPLES STATE BANK,244
2335,0000014140,3,NORTHFIELD SVG BK,NORTHFIELD SAVINGS BANK,602
2336,0000014158,3,UNION BK,UNION BANK,976
2337,0000014168,3,PEOPLES TC OF ST ALBANS,PEOPLES TRUST COMPANY,264
2338,0000014178,3,SILEX BKG CO,SILEX BANKING COMPANY,25
2339,0000014207,3,LINCOLN SVGS BK,LINCOLN SAVINGS BANK,1680
2340,0000014209,3,FARMERS ST BK,FARMERS STATE BANK,422
2341,0000014230,3,MALVERN T&SB,MALVERN TRUST & SAVINGS BANK,50
2342,0000014240,3,NORTHWAY BK,NORTHWAY BANK,573
2343,0000014327,3,HORIZON BK,HORIZON BANK,56
2344,0000014333,3,COMMERCIAL BK & TR OF PA,COMMERCIAL BANK & TRUST OF PA,176
2345,0000014334,3,UNITED BK OF UNION,UNITED BANK OF UNION,310
2346,0000014352,3,FEDERATION BK,FEDERATION BANK,102
2347,0000014359,3,JERSEY SHORE ST BK,JERSEY SHORE STATE BANK,995
2348,0000014361,3,FIRST ST BK,THE FIRST STATE BANK,340
2349,0000014382,3,FIDELITY B&T,FIDELITY BANK AND TRUST,442
2350,0000014410,3,CITY ST BK,CITY STATE BANK,353
2351,0000014445,3,FARMERS & MRCH UNION BK,FARMERS & MERCHANTS UNION BANK,166
2352,0000014485,3,PROSPER BK,PROSPER BANK,11
2353,0000014488,3,CITIZENS BK,CITIZENS BANK,204
2354,0000014507,3,CNB BK INC,CNB BANK INC.,328
2355,0000014560,3,UNION ST BK OF WEST SALEM,UNION STATE BANK OF WEST SALEM,77
2356,0000014578,3,FARMERS ST BK,FARMERS STATE BANK,497
2357,0000014587,3,UNIVERSITY BK,UNIVERSITY BANK,79
2358,0000014604,3,COMMUNITY POINT BK,COMMUNITY POINT BANK,44
2359,0000014629,3,UNITED BK,UNITED BANK,361
2360,0000014633,3,COMMUNITY SVG BK,COMMUNITY SAVINGS BANK,257
2361,0000014642,3,COMMERCIAL BK,THE COMMERCIAL BANK,79
2362,0000014649,3,COMMUNITY BK,COMMUNITY BANK,46
2363,0000014650,3,HILLS B&TC,HILLS BANK AND TRUST COMPANY,4525
2364,0000014662,3,TRUSTBANK,TRUSTBANK,124
2365,0000014679,3,INDUSTRIAL BK,INDUSTRIAL BANK,260
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
2366,0000014690,3,IOWA SVG BK,IOWA SAVINGS BANK,91
2367,0000014692,3,PEOPLES T&SB,PEOPLES TRUST & SAVINGS BANK,217
2368,0000014694,3,CEDAR VALLEY B&TC,CEDAR VALLEY BANK & TRUST,25
2369,0000014704,3,GUARANTY B&TC,GUARANTY BANK AND TRUST COMPAN,154
2370,0000014714,3,RIVER VALLEY FNCL BK,RIVER VALLEY FINANCIAL BANK,402
2371,0000014720,3,FIRST CMNTY BK,FIRST COMMUNITY BANK,185
2372,0000014722,3,UNION BK,UNION BANK,136
2373,0000014730,3,FRONTIER BK,FRONTIER BANK,145
2374,0000014744,3,WILLIAMSTOWN BK INC,"WILLIAMSTOWN BANK, INC",197
2375,0000014749,3,RIVER TOWN BK,RIVER TOWN BANK,81
2376,0000014769,3,DMB CMNTY BK,DMB COMMUNITY BANK,195
2377,0000014778,3,FIRST B&TC,FIRST BANK & TRUST,111
2378,0000014790,3,UNION ST BK,UNION STATE BANK,129
2379,0000014812,3,TREYNOR ST BK,TREYNOR STATE BANK,1
2380,0000014816,3,MBANK,MBANK,639
2381,0000014823,3,CAMBRIDGE ST BK,CAMBRIDGE STATE BANK,66
2382,0000014843,3,MIDWESTONE BK,MIDWESTONE BANK,927
2383,0000014851,3,CITIZENS BK,CITIZENS BANK,137
2384,0000014863,3,GRATZ BK,THE GRATZ BANK,150
2385,0000014868,3,PEOPLES SVG BK,PEOPLES SAVINGS BANK,23
2386,0000014869,3,PLATTE VALLEY BK OF MO,PLATTE VALLEY BANK OF MISSOURI,409
2387,0000014894,3,FARMERS BK,THE FARMERS BANK,134
2388,0000014912,3,BANK OF DIXON CTY,BANK OF DIXON COUNTY,33
2389,0000014914,3,COLLINS ST BK,COLLINS STATE BANK,86
2390,0000014922,3,F&M BK,F&M BANK,53
2391,0000014926,3,FREELAND ST BK,FREELAND STATE BANK,19
2392,0000014969,3,KISH BK,KISH BANK,461
2393,0000014974,3,FIRST ST B&TC,FIRST STATE BANK & TRUST,196
2394,0000014982,3,UNION ST BK,UNION STATE BANK,93
2395,0000014991,3,FARMERS ST BK,THE FARMERS STATE BANK,192
2396,0000014995,3,RIVER BK,RIVER BANK,128
2397,0000015011,3,FARMERS ST BK MUNITH,FARMERS STATE BANK OF MUNITH,129
2398,0000015019,3,FIRST BK,FIRST BANK,1529
2399,0000015032,3,FIRST ST BK,FIRST STATE BANK,29
2400,0000015038,3,VALLEY ST BK,VALLEY STATE BANK,149
2401,0000015046,3,PEOPLES CMNTY BK,THE PEOPLES COMMUNITY BANK,253
2402,0000015050,3,FIRST ST BK,FIRST STATE BANK,41
2403,0000015085,3,ARTHUR ST BK,ARTHUR STATE BANK,286
2404,0000015091,3,STATE BK OF CROSS PLAINS,STATE BANK OF CROSS PLAINS,414
2405,0000015104,3,BANK OF YORK,BANK OF YORK,134
2406,0000015111,3,CITIZENS ST BK,CITIZENS STATE BANK,161
2407,0000015136,3,BANK OF WI DELLS,BANK OF WISCONSIN DELLS,121
2408,0000015164,3,FARMERS ST BK,FARMERS STATE BANK,143
2409,0000015174,3,STRATFORD ST BK,STRATFORD STATE BANK,42
2410,0000015183,3,MID AMER BK,MID AMERICA BANK,46
2411,0000015206,3,FIRST ST BK,FIRST STATE BANK,228
2412,0000015219,3,DUBUQUE B&TC,DUBUQUE BANK & TRUST CO.,6552
2413,0000015228,3,BANK OF KAUKAUNA,THE BANK OF KAUKAUNA,62
2414,0000015229,3,FIRST BUSINESS BANK,FIRST BUSINESS BANK,10
2415,0000015242,3,NORTHERN ST BK,NORTHERN STATE BANK,207
2416,0000015249,3,UNITED CITIZENS B&TC,UNITED CITIZENS B & T COMPANY,73
2417,0000015258,3,FARMERS ST BK,THE FARMERS STATE BANK,50
2418,0000015264,3,PEOPLES SVGS BK OF RHINELAND,PEOPLES SAVINGS BANK,150
2419,0000015271,3,FIRST ST BK,FIRST STATE BANK,84
2420,0000015282,3,HERITAGE CMNTY BK,HERITAGE COMMUNITY BANK,127
,RESPONDENT ID,AGENCY,PANEL NAME,TRANSMITTAL SHEET NAME,LAR COUNT
2421,0000015289,3,GREAT WESTERN BK,GREAT WESTERN BANK,3272
2422,0000015300,3,TEXAS FIRST ST BK,TEXAS FIRST STATE BANK,91
2423,0000015305,3,DENISON ST BK,DENISON STATE BANK,221
2424,0000015310,3,CB&S BK,CB&S BANK,896
2425,0000015323,3,SILVER LAKE BK,SILVER LAKE BANK,88
2426,0000015324,3,SECURITY B&TC OF GLENCOE,SECURITY BANK AND TRUST CO.,62
2427,0000015329,3,KASSON ST BK,KASSON STATE BANK,3
2428,0000015346,3,COMMERCE BK TX,COMMERCE BANK TEXAS,18
2429,0000015355,3,MARION ST BK,MARION STATE BANK,2
2430,0000015414,3,LEGACY BK,LEGACY BANK,60
2431,0000015423,3,AMERICAN BK OF MO,AMERICAN BANK OF MISSOURI,1028
2432,0000015427,3,CHELSEA SVG BK,CHELSEA SAVINGS BANK,51
2433,0000015443,3,LAKE ELMO BK,LAKE ELMO BANK,122
2434,0000015463,3,STATE BK,STATE BANK OF DE KALB-MORTGAGE,205
2435,0000015465,3,UNITED S BK,UNITED SOUTHERN BANK,150
2436,0000015466,3,WEST TX ST BK,WEST TEXAS STATE BANK,31
2437,0000015478,3,UNITED VALLEY BK,UNITED VALLEY BANK,50
2438,0000015480,3,COLEMAN CTY ST BK,COLEMAN COUNTY STATE BANK,65
